id	title	genres	original_language	overview	popularity	production_companies	release_date	budget	revenue	runtime	status	tagline	vote_average	vote_count	credits	keywords	poster_path	backdrop_path	recommendations
788323	Adam Jensen: The Life, The Loss & The Grind	Documentary	en	Take a journey through the eyes of 25-year-old aspiring professional skateboarder Adam Jensen to see how skateboarding is the perfect tool in overcoming life’s most difficult obstacles. Those closest to Adam will make their comments about his life and potential to achieve notoriety in his professional career through his trials and triumphs.	8.81	Into The Iris Media	2024-05-08	0.0	0.0	10.0	Released	Take Life One Bail At A Time	0.0	0.0	Adam Jensen-Melanie Jensen-Thomas ‘Tommy’ G. Brown-Johnny Deitz-David LaSure-Cameron Kelly-Nick Persico-Vicky Landers-William Deane-K. A. Thomas-Jonah Asadorian	skateboarding-biography-skateboarder-woman director-life story-sports psychology-skateboard  video			
580988	Uma & Haggen	Animation-Family-Adventure	es	In a futuristic society with a pre-hispanic heritage a viking named Haggen decides to help princess Uma come back to her city in order to retrieve the throne of her deceased father.	8.799	ITHRAX PRODUCCIONES	2024-01-04	0.0	0.0	85.0	Released		0.0	0.0	Melissa Gedeón-Oliver Díaz Barba-Alondra Hidalgo-Humberto Vélez-Karla Falcón-Héctor Gómez Gil		/5Oeyw0JF1QH1RbmcMqrx5ZTNNtU.jpg		
800573	STR 48	Action	ta		8.786	Raajkamal Films International	2024-04-05	0.0	0.0	0.0	Released		0.0	0.0	Silambarasan-Keerthy Suresh				
762441	A Quiet Place: Day One	Drama-Horror-Science Fiction	en	A prequel detailing the origin of the creatures in "A Quiet Place."	8.659	Paramount-Platinum Dunes-Sunday Night	2024-03-06	0.0	0.0	0.0	In Production		0.0	0.0	Lupita Nyong'o-Joseph Quinn-Alex Wolff	monster-exploration-safe-prequel-alien-survival-escape-survivalist-fear-spin off-parents-noise-post apocalypse-silence-quiet	/qsstMH9MPMTXaoTb4xWMw4PblN4.jpg
857260	Karlos	Documentary	cs		8.608	Bontonfilm-Silk Films-Barletta	2024-01-25	0.0	0.0	0.0	Released		0.0	0.0	Karlos Vémola	biography	/jQ0kjCHxvykwKvxO26C1yiRFNMq.jpg	/1sU208iszc0f0N28inK3XPqJC7x.jpg	
965292	Natatorium	Thriller-Drama	is	The eighteen-year-old Lilja visits Áróra and Grímur her estranged grandparents in the city as she undergoes auditions for an international art performance group. When her father Magnús and his younger sister Vala two of Áróra's and Grimur's four children find out about Lilja’s stay in the family house a sense of panic arises. When the family gathers in the home to celebrate Lilja’s acceptance into the art group a dark secret emerges and soon a seemingly normal family celebration turns into a horrifying tragedy that nobody could have foreseen.	8.592	Tekele Productions-Bjartsýn Films-Silver Screen	2024-01-28	1750000.0	0.0	105.0	Released		0.0	0.0	Ilmur María Arnarsdóttir-Elin Petersdottir-Stefanía Berdsen-Jónas Alfreð Birkisson-Valur Freyr Einarsson-Arnar Dan Kristjánsson-Kristín Pétursdóttir-Stormur Jón Kormákur Baltasarsson-Salka Yr Omarsðttir-Ylfa Burgess-Ásgeir Margeirsson		/wdETSKWCYMJ6NmBaHg8dcuEWTJQ.jpg	/oKlCQ3PDpNoeFuRWICm8i3WFrHr.jpg	
943397	Fazendo Meu Filme	Romance-Comedy	pt	Everything changes in Fani's life when the opportunity arises to do an exchange program and live in another country for a year. The revealing conversations by phone or MSN and the constant notes during the class turn to another subject: the upcoming trip.	8.468	Galeria Distribuidora-Grupo Telefilms-Panorâmica	2024-02-14	0.0	0.0	0.0	Released	The best scenes from Fani's life are yet to come...	0.0	0.0	Bela Fernandes-Xande Valois-Giovanna Chaves-Kiria Malheiros-Pedro David-Alanys Santos-Júlia Svacinna-Samara Felippo-Caio Paduan-Saulo Rodrigues-Matheus Costa-Ramoile Barreiros		/pLGUEiMIvukwj2DiPt7M5iVNhZP.jpg	/9MntAeGBc3GkgF2hxS7K9vdTQLd.jpg	
846579	The Otter	Drama	sr	Hana a shy sweet sixteen is secretly in love with Mario a schoolmate and half of popular youtube duo Luka & Mario. Hana observes the shoot in which Luka accidentally hurts Mario. Hana helps Mario with the wound and gets invited to go with him and Luka to a lake where they will shoot a solar eclipse tomorrow.	8.457	Artikulacija Film-Redibis Film-Antitalent-MiC-Buka Production-Filmski centar Crne Gore	2024-01-01	0.0	0.0	0.0	Released		0.0	0.0					
774100	Alexander and the Terrible, Horrible, No Good, Very Bad Road Trip	Family-Comedy	en	A Mexican American family who have recently lost their connection to each other and their roots embark on an epic road trip that immediately goes hilariously wrong.	8.436	21 Laps Entertainment-The Jim Henson Company-Walt Disney Pictures	2024-01-10	0.0	0.0	0.0	Released		0.0	0.0	Thom Nemer-Eva Longoria-Jesse Garcia-Paulina Chávez-Rose Portillo-Cheech Marin	bad luck-dysfunctional family-road trip-remake-based on children's book-returning to roots-latin americans-family comedy			
869291	Cuckoo	Horror-Thriller-Mystery	en	Gretchen travels to the German Alps with her father and stepmother. In the resort town where they are staying she comes across some dark secrets. She hears strange noises and is plagued by frightening visions of a woman chasing her. Gretchen is drawn into a conspiracy involving bizarre experiments by the resort’s owner that echoes back generations…	8.408	Waypoint Entertainment-Fiction Park-NEON	2024-05-03	0.0	0.0	102.0	Released	Fear its call.	0.0	0.0	Hunter Schafer-Dan Stevens-Jessica Henwick-Marton Csokas-Astrid Bergès-Frisbey-Greta Fernández-Proschat Madani-Kalin Morrow-Jan Bluthardt-Lesley Jennifer Higl-Zita Hanrot-Konrad Singer-Mila Lieu	female protagonist	/2a0AmjRow6MDPe0EVppn3M7SaSv.jpg	/1eoCL8fPUZKlho03XVeNzZ3nlds.jpg	
857695	Illicit Relationship	Drama	te	New Rohit-Sasi short.	8.369		2024-02-11	0.0	0.0	0.0	Released		0.0	0.0	Thanmai Bolt-Karthik Sabareesh		/kufpU9svmnLiL57zmbnCosTNTsX.jpg		
938606	Mato ou Morro	Drama	pt		8.263	A2 Filmes	2024-05-16	0.0	0.0	0.0	Released		0.0	0.0	Raphael Logam-Sacha Bali-Rafael Beltrán-Brendha Haddad-Alejandra Grossi-Karla Bonfá		/wu98iKDXKhAfC8Bc6pLZEDRf9c.jpg		
927917	White Rose	Crime-Thriller	ta	Grieving widow Divya determined to rescue her kidnapped daughter confronts a psychopathic killer and seeks police help. ACP Vetri realizing he's connected to Divya's plight faces a moral dilemma. Can Divya evade the killer and save her daughter and will Vetri find redemption by aiding her? Their intertwined fates unravel in a gripping tale of survival duty and redemption.	8.23	Poombarai Murugan Productions [IN]	2024-04-05	0.0	0.0	0.0	Released		0.0	0.0	Anandhi-R. K. Suresh-Rooso Sreedharan-Vijith-Baby Nakshatra-Sasi Laya-Suliyan Bharani-Rittika Chakraborthy-Hashin F-Dharani Reddy	psychothriller	/y72DvP0CbSEH753exvasEFgMB3K.jpg	/hQMlA3Yy48MizrARi4Wbr1stgLa.jpg	
667706	Itutumba Ka Ng Tatay Ko		tl	Teteng a single father and assistant to a film director faces his last days due to a brain tumor. Despite his fear of confrontation he becomes determined to protect his tomboyish daughter Tintin from bullies. Teteng romantically interested in Tintin's teacher discovers his illness and gets involved in a bar fight leading to Tintin's kidnapping by a crime boss. With nothing to lose Teteng fights relentlessly showcasing his strength and love for his daughter until his final moments.	8.204	Viva Films	2024-01-24	0.0	0.0	120.0	Released		0.0	0.0	Janno Gibbs-Xia Vigor-Mark Anthony Fernandez-Louise delos Reyes-Robb Guinto-Ronnie Henares-Jeric Raval-Anjo Yllana-Billy Villeta-Juliana Parizcova Segovia-Ronaldo Valdez		/fo82vJwfCxUerynTekPKqJ7tJCp.jpg		
898271	Something New, Something Old, Something Borrowed	Drama	es	A working-class family in Buenos Aires runs an underground sports betting operation which becomes matriarchal after the father's death.	8.121	36 Caballos	2024-05-16	0.0	0.0	100.0	Released		0.0	0.0					
541671	Ballerina	Action-Crime-Thriller	en	A young female assassin seeks revenge against the people who killed her family.	7.995	Lionsgate-Thunder Road-Sketch Films-87Eleven	2024-06-06	0.0	0.0	0.0	In Production		0.0	0.0	Ana de Armas-Ian McShane-Anjelica Huston-Norman Reedus-Keanu Reeves-Lance Reddick-Catalina Sandino Moreno-Gabriel Byrne	assassin-female assassin-spin off	/c7OusR51uvjQEbxA6Gaa5IqM3a8.jpg	/zYOUXV4XhYm6mhrB5mR6sKUwkIn.jpg	
951032	Nasrin's Voice	Documentary	fi	Kurdish child bride Nasrin becomes independent in Finland against her husband’s will. The punishment is harsh. But Nasrin doesn’t give up. She wants to win the battle for her rights.	7.855		2024-01-30	0.0	0.0	0.0	Released		0.0	0.0					
633425	The Last Front	Drama-War-History	en	In the war-struck country of Belgium one man puts up a last fight.	7.531	The Last Front Cvba-Zilvermeer Productions	2024-02-07	0.0	0.0	100.0	Released		0.0	0.0	Sasha Luss-Iain Glen-Anna Madeley-Joe Anderson-David Calder-Koen De Bouw-Julian Kostov-Leander Vyvey-Joren Seldeslachts-Anna Ballantine-Sam Rintoul-James Downie-Emma Moortgat-Emma Dupont-Steve Armand-Philippe Brenninkmeyer		/zoa7kWHNWVaIsyQH1QSMTaFtPU2.jpg		
558449	Untitled Gladiator Sequel	Action-Adventure-Drama	en	The film will follow the continuing story of Lucius the son of Lucilla.	7.419	Paramount-Scott Free Productions-Parkes+MacDonald Image Nation-Red Wagon Productions	2024-11-22	0.0	0.0	0.0	Planned		0.0	0.0	Paul Mescal				
447273	Snow White	Family-Fantasy	en	Live-action adaptation of the 1937 Disney animated film 'Snow White and the Seven Dwarfs'.	7.273	Walt Disney Pictures-Marc Platt Productions	2024-03-20	0.0	0.0	0.0	Post Production		0.0	0.0	Rachel Zegler-Gal Gadot-Andrew Burnap-Martin Klebba-Joshmaine Joseph-Gabriela Garcia-Lukus Alexander-Misa Koide-Katie Hardwick-Dean Nolan-Charlotte Scally-Kathryn Akin-Leon Ung	dwarf-fairy tale-musical-evil queen-based on fairy tale-live action remake	/l8FW5VPyD6aMkryoRHo70EZfhOA.jpg	/k0GMXIfDjyGxCcMDY3Ck3J4cfd3.jpg	
423968	The Ark and the Aardvark	Family-Animation	en	An aardvark named Gilbert lands the job of shepherding all the animals onto Noah's Ark.	7.058	Unified Pictures	2024-04-30	35000000.0	0.0	118.0	In Production		0.0	0.0	Miles Teller-Jenny Slate-Aubrey Plaza-Stephen Merchant-Craig Robinson-Rob Riggle	noah's ark	/ur5DYpWrfhgirnSXi82SLg1qHOq.jpg	/74UTa5XraQGeu6zZqVrHu1yUxGl.jpg	
966238	La Cocina	Drama	en	It is the lunchtime rush at The Grill a New York tourist trap that serves thousands of customers on a regular Friday like today. Money has gone missing from the till and all the workers are being questioned.	6.816	Filmadora-Astrakan Films-Fifth Season-Seine Pictures	2024-02-16	0.0	0.0	139.0	Released		3.5	2.0	Raúl Briones-Rooney Mara-Anna Díaz-Motell Gyn Foster-Laura Gómez-Oded Fehr-James Waterston-Lee Sellars-Eduardo Olmos-Spenser Granese-Bernardo Velasco-Soundos Mosbah-Esteban Caicedo-Nebli Basani-José Luis Pérez-Gustavo Melgarejo Falconi-Pía Laborde-Noguez-Shavanna Calder-María Fernanda Bosque-Julia Haltigan-John Pyper-Ferguson-Roberto Oropeza-Finnerty Steeves-Leo James Davis-Kerry Ardra		/2zhdUl8KWK8QGATbWTRGexYthZT.jpg	/p5bmCE3QLqrAbvNau7DJKF5HXe8.jpg	785542-181812-361743-438631-324857-383498-375262-321258-351286-1008042-615656-496243-157336-504949-335977-603692-497698-502356-508442-301528
959604	Beating Hearts	Romance-Crime	fr	1980s. Northern France. Jackie and Clotaire grow up in the same town at the same high school around the same harbour docks. She studies he bunks off. Then their paths cross and they fall madly in love. Life tries its best to keep them apart but they are like two halves of the same beating heart…	6.764	Trésor Films-Chi-Fou-Mi Productions-StudioCanal-France 2 Cinéma-Cool Industrie-Artémis Productions-RTBF-Proximus-BeTV-Shelter Prod	2024-10-16	37315205.0	0.0	166.0	Released		0.0	0.0	François Civil-Adèle Exarchopoulos-Malik Frikah-Mallory Wanecque-Alain Chabat-Anthony Bajon-Jean-Pascal Zadi-Benoît Poelvoorde-Vincent Lacoste-Élodie Bouchez-Karim Leklou-Raphaël Quenard-Louis Raison	based on novel or book-musical-romantic comedy	/aeXHCxepfJq9KzwAYdxZx1tVFdo.jpg	/sZ6M4H4AP6GjvYVKHYjf5tWQFPw.jpg	
967344	Sarfira	Drama-Action	hi	A young man from a remote village dreams of launching his own airline service. However he must overcome several obstacles and challenges in order to be successful in his quest.	6.648	Abundantia Entertainment-2D Entertainment-Sikhya Entertainment	2024-07-12	0.0	0.0	0.0	Post Production	Dream so big, they call you crazy	0.0	0.0	Akshay Kumar-Radhika Madan-Paresh Rawal-Seema Biswas	remake-based on movie	/iduFKKNLhsTv6Ocqb4VrqZ09NdO.jpg		
914215	Humane	Horror-Science Fiction-Thriller	en	In the wake of an environmental collapse that has forced humanity to shed 20% of its population a family dinner erupts into chaos when a father's plan to enlist in the government's new euthanasia program goes horribly awry.	6.639	Victory Man-Elevation Pictures-Prospero Pictures-Téléfilm Canada-Ontario Creates	2024-04-26	0.0	0.0	93.0	Released	Dying makes all the difference in the world.	0.0	0.0	Jay Baruchel-Emily Hampshire-Peter Gallagher-Enrico Colantoni-Sebastian Chacon-Alanna Bale-Sirena Gulamgaus-Uni Park-Martin Roach	dystopian	/64s8HNG4BfQyD1pB486X2mlTPxG.jpg	/8PyV1YsO0ZPHZug9aEe363UUwed.jpg	
842859	The Most Precious of Cargoes	Animation-Drama-History	fr	Once upon a time a poor woodcutter and his wife lived in a great forest. Cold hunger poverty and a war raging all around them meant their lives were very hard.  One day the woodcutter's wife rescues a baby. A baby girl thrown from one of the many trains that constantly pass through the forest.  This baby this "most precious of cargoes" will transform the lives of the poor woodcutter's wife and her husband as well as those whose paths the child will cross - including the man who threw her from the train. And some will try to protect her whatever the cost.  Their story will reveal the worst and the best in the hearts of men.	6.546	Agat Films & Cie / Ex Nihilo-Les Films du Fleuve-StudioCanal-Prima Linéa Productions-Les Compagnons du Cinéma-VOO-RTBF-France 3 Cinéma-BeTV	2024-11-20	0.0	0.0	81.0	Released		0.0	0.0	Jean-Louis Trintignant-Dominique Blanc-Denis Podalydès-Grégory Gadebois	based on novel or book-2d animation	/nT7ssQoSIuKoNknUFutc7b6Sqea.jpg	/oaYeZs1DMdyJC1Q2WJNBZ6uT6no.jpg	
934866	Bad Genius	Drama-Thriller	en	The film is an English-language remake of the hit 2017 Thai film by Nattawut Poonpiriya. A group of seniors of an entrepreneurial high school team up to take down a rigged college admissions system.	6.454	Picturestart-Picture Perfect Entertainment-Little Ray Media	2024-05-31	0.0	0.0	0.0	Planned		0.0	0.0	Benedict Wong-Taylor Hickson-Sarah-Jane Redmond-Jabari Banks-Callina Liang-Adam Beauchesne-Tina Grant-Conor Meadows-Sarah Kelley-Rob Carpenter-Synto D. Misati	college-remake			
785542	The Outrun	Drama	en	Rona fresh out of rehab returns to the Orkney Islands; a place both wild and beautiful right off the Scottish coast. After more than a decade of living life on the edge in London where she both found and lost love Rona – now 30 – attempts to come to terms with her troubled past. As she reconnects with the dramatic landscape where she grew up memories of her traumatic childhood merge with more recent challenging events that have set her on the path to recovery.	6.025	BBC Film-Brock Media-Arcade Pictures-Screen Scotland-Weydemann Bros.-Mogambo Films-MBK Productions	2024-01-26	0.0	0.0	117.0	Released		0.0	0.0	Saoirse Ronan-Paapa Essiedu-Stephen Dillane-Nabil Elouahabi-Lauren Lyle-Naomi Wirthner-Tony Hamilton-Posy Sterling-Danyal Ismail-Scott Miller-Seamus Dillane-Paul Kulik	scotland-addiction-female protagonist-based on memoir or autobiography-woman director	/QwcvZ8e5cy3cHBTxU0McHe1m6s.jpg	/5OOYy7YpnwWxZAx8enpwRLIIRR8.jpg	
359410	Road House	Action-Thriller	en	Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse only to discover that this paradise is not all it seems.	5.93	Metro-Goldwyn-Mayer-Silver Pictures	2024-02-08	0.0	0.0	114.0	Post Production	Take it outside.	0.0	0.0	Jake Gyllenhaal-Billy Magnussen-Daniela Melchior-Travis Van Winkle-Arturo Castro-Lukas Gage-Beau Knapp-Conor McGregor-B.K. Cannon-Gbemisola Ikumelo-Dominique Columbus-Bob Menery-Hannah Love Lanier-Joaquim de Almeida-Darren Barnet-Kevin Carroll-J. D. Pardo-Jessica Williams-Jay Hieron-Jonathan Kowalsky-Catfish Jean-Craig Ng-Adam Rivette	florida keys-remake-bouncer-ufc	/dBUOeQsFAjPEl6PIBAg6PGO0uzB.jpg	/ukWwuB0bhiMAOoVkRVIqOPl5YjR.jpg	
696047	Citizen of a Kind	Comedy-Crime	ko	After losing her laundry store to a fire incident a single mom Duk-hee receives a call from a bank offering a generous upfront loan so she takes it right away. But soon after she finds out that she has become a victim of a voice phishing scheme. Devastated Duk-hee turns to the police for help only to be more disappointed that there is no hope of retrieving her money. At the moment of despair Jae-min the phisher who tricked her rings her phone once again to tip Duk-hee off about the criminal organization that locked him up and coerced him to make voice phishing calls from China. With that call Duk-hee makes up her mind to investigate this case for herself and take a plane to China with her friends.	5.6	CJeS Studios	2024-01-24	0.0	0.0	113.0	Released		0.0	0.0	Ra Mi-ran-Gong Myeong-Yeom Hye-ran-Park Byung-eun-Jang Yoon-ju-Lee Moo-saeng-Ahn Eun-jin-Sung Hyuk-Kim Yool-Ho-Choi Hee-jin-Jin Hee-kyung-Kwak Jin-Nam Joong Gyu	based on true story	/hu4nI6znjpdLqcq2SLfLRc3CJOQ.jpg		
516729	Paddington in Peru	Comedy-Family-Adventure	en	Paddington travels to Peru to visit his beloved Aunt Lucy who now resides at the Home for Retired Bears. With the Brown Family in tow a thrilling adventure ensues when a mystery plunges them into an unexpected journey through the Amazon rainforest and up to the mountain peaks of Peru.	5.568	Heyday Films-StudioCanal	2024-11-08	0.0	0.0	0.0	In Production		0.0	0.0	Ben Whishaw-Olivia Colman-Hugh Bonneville-Samuel Joslin-Madeleine Harris-Antonio Banderas-Julie Walters-Emily Mortimer-Jim Broadbent-Imelda Staunton-Carla Tous		/lCaXjcR0tQJBgbm2H8KUFMewg3i.jpg		
919131	Hanky Panky	Horror-Comedy	en	A man and his sentient napkin friend save the world from a dark evil in a cabin deep in the Utah mountains and also learn to love.  Based on the short of a same name filmed in 2014.	5.379	Happy Canyon Club	2024-04-19	0.0	0.0	86.0	Released		0.0	0.0	Lindsey Haun-Clare Grant-Seth Green-Ashley Holliday Tavares-Azure Parsons-Nick Roth-Jacob DeMonte-Finn-Christina Laskay-Toby Bryan-Toby Bryan-Anthony Rutowicz		/cD0QHEP1RiSVCRpbepyfcMS1e6c.jpg	/uQz7uywQCHnC17BUNRyXf3tP1sT.jpg	
737917	Borderland	Documentary	en	A powerful set of stories of “righteous persons” taking action along the U.S.-Mexico border motivated by moral conviction and compassion. "Borderland" shows how courageous actions can lead to political mobilization and the defense of human rights in the face of hate and discrimination.	5.379		2024-04-04	0.0	0.0	110.0	Released		0.0	0.0		immigration-usa–mexico border-human rights-mexican border-woman director-mexican american border-immigrant family-migrants			
839033	The Lord of the Rings: The War of the Rohirrim	Animation-Fantasy-Action	en	Focused on the mighty King of Rohan Helm Hammerhand and a legendary battle which helped shaped Middle Earth leading into the events of The Lord of The Rings.	5.104	New Line Cinema-Warner Bros. Animation-Sola Entertainment	2024-04-10	0.0	0.0	0.0	In Production		0.0	0.0	Brian Cox-Gaia Wise-Miranda Otto-Luke Pasqualino-Lorraine Ashbourne-Yazdan Qafouri-Benjamin Wainwright-Laurence Ubong Williams-Shaun Dooley-Michael Wildman-Jude Akuwudike-Bilal Hasna-Janine Duvitski	anime	/lq7wL3Vcg4c6KkYzoPdOC46s4lT.jpg	/gVDRFOeIsbxt6Axuoc1EHSMJTIe.jpg	
14542	Jeff Dunham: Arguing with Myself	Comedy	en	A recorded live performance of ventriloquist Jeff Dunham portrays a comedian whose revival of an old-fashioned art has made ventriloquism more relevant to modern societal concerns. Starring his six main characters from Bubba Jay a Nascar-obsessed hick to Peanut a flamboyant gay monkey Dunham’s puppets have dirty but inoffensive senses of humor that mock the American Dream.	05.05	Levity Productions	2006-04-11	0.0	0.0	76.0	Released		6.7	65.0	Jeff Dunham	ventriloquist-stand-up comedy	/wh5KAy9lGcf7z9yv1Ax8hHVdUU2.jpg	/uOAPleEPCamjbW5JL3o6yHVTceQ.jpg	14540-14541-75190-360408-8872-252-2024-395-7451-12153-6637-855-7131-2059-117-235-652-1576-51540-4247-744
964851	The Missile	Drama-Comedy	fi	Christmas is-a-jingling to Lapland in 1984. Niina a single mother is fired from her job in a bakery and drifts into the middle of an international missile crisis in Inari when the Soviet Union shoots a missile across the Finnish border.	4.871	Elokuvayhtiö Komeetta-Stellar Film	2024-02-02	0.0	0.0	114.0	Released		0.0	0.0	Oona Airola-Hannu-Pekka Björkman-Tommi Korpela-Pyry Kähkönen-Jarkko Niemi-Emma Kilpimaa-Tommi Eronen-Ona Kamu-Sakari Kuosmanen-Milka Ahlroth-Kai Lehtinen-Turkka Mastomäki-Kari Väänänen-Sanna-Kaisa Palo-Tiina Tauraite	missile-based on true story-1980s	/3WEnYK1wWFV4VUfrmr85OpAARDx.jpg	/kQ2W8Llc3gPM0WBXDxXCvNnDEDD.jpg	
824117	Strangers When We Meet	Crime-Drama	zh	After serving 30 years in prison Lao Qin starts a new life with 1.5 million compensation from the government for demolition and relocation. He just wants to marry a wife and have children to live in peace but his life is completely changed with the intrusion of the eccentric 24-year-old girl Chang Juan.	4.836	China Film Group Corporation-Tao Piao Piao-Orange Trust Media	2024-05-17	0.0	0.0	0.0	Released		0.0	0.0	Fan Wei-Zhou Dongyu-Song Jia-Hai Mao-Fan Tiantian-Deng Fei-Haoyu Yang		/eJLHnDaa8DwX6ClzIYz8aOswnCq.jpg	/t3gGqUBva7GKFdud93zNZLl8dYo.jpg	
858017	I Saw the TV Glow	Drama-Horror	en	Teenager Owen is just trying to make it through life in the suburbs when his classmate introduces him to a mysterious late-night TV show — a vision of a supernatural world beneath their own. In the pale glow of the television Owen’s view of reality begins to crack.	4.816	A24-Smudge Films-Fruit Tree	2024-01-18	10000000.0	0.0	100.0	Released		6.5	2.0	Justice Smith-Brigette Lundy-Paine-Ian Foreman-Helena Howard-Lindsey Jordan-Danielle Deadwyler-Fred Durst-Conner O'Malley-Emma Leigh Porter-Madaline Riley-Amber Benson-Albert Birney-Michael C. Maronna-Danny Tamberelli-Timothy Allan-Tyler Dean Flores-Elizabeth Scopel-Marlyn Bandiero-Haley Dahl-Raina Block-Bailey Wollowitz-Lily Rothman-Phoebe Bridgers-Kris Esfandiari-Wilson Flores-Thommy Northcut-Julie Lodhy	loss of sense of reality-identity-obsession-nostalgia-coming of age-lgbt-gender dysphoria-1990s-independent film-shot on film-nonbinary director	/iXqrCMNucBl33XASOYD00iJDDSS.jpg	/2aSSQMrUayWXOmLEVgmC4faDxJE.jpg	188927-127585-557-82690-351406-271110-330083-245464-505945-262504-63404-1726-201-1098152-140607-379862-315635-118340-195589-670355-297802
954445	Seven Seas Seven Hills	Drama-Romance	ta		4.81	V House Productions	2024-01-25	0.0	0.0	135.0	Post Production		0.0	0.0	Nivin Pauly-Anjali-Soori		/rMbddTuZ2PMIrRcngzr7ExE9aOl.jpg	/iipz8h0FT6pKI29A6DfRunYuLok.jpg	
676727	The Inventor	Animation-Drama-Family-History	en	The insatiably curious and headstrong inventor Leonardo da Vinci leaves Italy to join the French court where he can experiment freely inventing flying contraptions incredible machines and study the human body. There joined in his adventure by the audacious princess Marguerite Leonardo will uncover the answer to the ultimate question – "What is the meaning of it all?"	4.533	Foliascope-Leo & King-Curiosity Studio-SIE Films-Aerial Contrivance Studios	2024-01-31	10000000.0	0.0	92.0	Released		0.0	0.0	Stephen Fry-Daisy Ridley-Marion Cotillard-Matt Berry	inventor-leonardo da vinci-stop motion-historical fiction	/l3WPcuoLcPEiG8v8I5yFB2NYqKF.jpg	/oBNW28Zn0clre1GA550q2aRarKx.jpg	
707911	1938: When the Oil was Ours	Drama-History	es	A chronicle of the Mexican oil expropriation in 1938 through the eyes of President Lazaro Cardenas and journalist Alberto Miranda.	4.474		2024-03-18	0.0	0.0	0.0	In Production		0.0	0.0	Ianis Guerrero-Ofelia Medina-Damián Alcázar-Daniel Giménez Cacho-Cassandra Ciangherotti-Salvador Sánchez-Baltimore Beltrán-Raúl Briones-Roberto Beck-Karen Martí-August Armstrong-Julian Sedgwick-Viridiana Robles-Sergio Bonilla-María Penella-Esteban Soberanes-Fermín Martínez		/2JMvlAJ51UYLrLPdkk1N0bFjq6T.jpg		
901059	Dreamer		en	A Mexican teenager whose dreams of becoming a soccer star are disrupted when his mother dies. He's smuggled across the border with the promise of a better life but is instead sold to a sweatshop in downtown LA.	4.448	P2 Films-Original Entertainment	2024-04-05	0.0	0.0	0.0	Released		0.0	0.0	Ari Lopez-Renata Vaca-Alfredo Castro-Paulina Gaitán-Diego Calva-Jason Patric-Andrés Delgado		/iAioMYyrKQlytkCxPkXzpQ364wg.jpg		
839097	Bigfoot Exorcist	Horror	en	A demonic cult has summoned the ultimate beast Bigfoot to prowl the mountains and slaughter innocent victims. But when Claude is attacked by the creature the curse of Bigfoot is passed down to him. Now Claude turns into a hairy fanged beast at night thirsty for warm blood. Only the power of a nun trained in exorcism can hope to set Claude free from this nightmare. But it may already be too late.	4.42		2024-06-11	0.0	0.0	70.0	In Production		0.0	0.0	Jessa Flux-Dixie Gers-Kasper Meltedhair-Cacia Rose-Jocephus Hudson-Roni Jonah-Ford Windstar-Rebecca Rinehart-Mason Roberts-Alaine Huntington-Steven Guynn-Adam Freeman-Stephen McGill		/aXTyVVqiKvKvDMpObIQlKpOMYv3.jpg		
663906	Toto: The Dog-Gone Amazing Story of Wizard of Oz	Adventure-Family-Fantasy-Animation	en	The Wizard of Oz told from the point of view of Dorothy’s loyal companion Toto.	4.276	Warner Bros. Pictures-Warner Bros. Animation	2024-02-02	0.0	0.0	0.0	Planned		0.0	0.0					
589018	Savages	Adventure-Animation-Drama-Family	fr	In Borneo near the tropical forest Kéria rescues a baby orangutang in the palm oil plantation where her father works. Kéria's cousin Selaï comes to live with them seeking refuge from the conflict between his indigenous tribe and the logging companies. Kéria Selaï and the little orangutang now named Oshi will have to fight against their forest’s destruction.	4.262	Haut et Court-Nadasdy Film-Panique!	2024-10-16	12300000.0	0.0	87.0	Released		0.0	0.0		stop motion	/dOYfSApYWTegiOvRhzeSgff1bi3.jpg	/mtMGn22JY4CZEjEx7AMsUQp2RJv.jpg	
294851	Angelica's Passion	Romance-Comedy	ru	Anzhelika is a young waitress with one special quality - her libido goes sky high during the thunderstorm...	4.238	Aura-Miko	1993-06-06	0.0	0.0	70.0	Released		3.4	7.0	Anna Samokhina-Anatoliy Ravikovich-Andrey Gradov-Aleksandr Lykov-Andrey Smolyakov-Elena Vorobey-Nikolay Trofimov-Olga Volkova-Oleg Efremov		/94IVWfAHiFBMniM8Zc3839CxE7E.jpg	/27JOM7t4IUu0fB1qbUDpN6t8i87.jpg	472024-104573-432782-110501-58087-418272-100196-635282-759714-257682-34458-64645-159220
605722	Distant	Science Fiction-Comedy-Romance	en	After crash-landing on an alien planet an asteroid miner must contend with the challenges of his new surroundings while making his way across the harsh terrain to the only other survivor – a woman who is trapped in her escape pod.	4.182	DreamWorks Pictures-Amblin Entertainment	2024-01-19	0.0	0.0	0.0	Post Production		0.0	0.0	Anthony Ramos-Naomi Scott-Kristofer Hivju-Zachary Quinto-Izzy Jones	galaxy-space-alien-planet-spaceship-survivor-asteriod	/rXbgn0NKeBOGyqUGa6hpYF996A6.jpg	/eBjtU1wUFq8qEllmROSmYG3dycr.jpg	
